user_id,division,plan_type,device_type,signup_channel,marketing_campaign,subscription_start_date,cancellation_date
46248,West,Premium,Mobile,Ads,,2024-01-30,
46249,Central,Basic,Desktop,Referral,SummerSale,2024-08-12,2024-11-05
46250,West,Premium,Mobile,Organic,,2024-12-24,
46251,Central,Premium,Tablet,Email,,2024-12-19,
46252,West,Premium,Desktop,Organic,,2024-11-16,
46253,East,Standard,Mobile,Referral,SummerSale,2024-08-23,
46254,West,Premium,Mobile,Referral,SummerSale,2024-08-12,
46255,Central,Basic,Mobile,Referral,,2024-10-08,2025-03-03
46256,East,Basic,Mobile,Ads,,2024-09-14,2024-12-09
46257,East,Basic,Mobile,Organic,,2024-02-13,
46258,East,Basic,Desktop,Referral,,2024-04-26,2024-07-16
46259,West,Standard,Mobile,Organic,SummerSale,2024-08-19,
46260,West,Standard,Desktop,Organic,Launch2024,2024-01-11,
46261,West,Premium,Mobile,Organic,BlackFriday,2024-11-28,
46262,Central,Basic,Mobile,Referral,SummerSale,2024-08-12,
46263,West,Standard,Mobile,Organic,Launch2024,2024-01-11,
46264,West,Basic,Mobile,Ads,,2024-11-09,
46265,West,Premium,Desktop,Organic,,2024-12-22,
46266,West,Basic,Mobile,Organic,SummerSale,2024-08-21,
46267,West,Basic,Desktop,Referral,,2024-09-30,
46268,Central,Standard,Mobile,Referral,SpringPromo,2024-03-22,
46269,West,Standard,Mobile,Email,SummerSale,2024-08-19,
46270,West,Standard,Desktop,Ads,BlackFriday,2024-11-30,2025-02-05
46271,West,Basic,Mobile,Email,,2024-04-02,
46272,East,Standard,Mobile,Email,Launch2024,2024-01-15,2024-05-01
46273,West,Standard,Mobile,Email,BlackFriday,2024-11-29,
46274,Central,Basic,Mobile,Organic,,2024-12-24,
46275,West,Basic,Mobile,Organic,,2024-08-03,
46276,East,Standard,Desktop,Email,,2024-03-08,
46277,East,Standard,Tablet,Organic,,2024-01-22,2024-02-23
46278,West,Basic,Desktop,Email,SummerSale,2024-08-11,
46279,West,Standard,Mobile,Organic,BlackFriday,2024-11-28,
46280,Central,Standard,Mobile,Organic,,2024-02-12,
46281,West,Standard,Mobile,Referral,Launch2024,2024-01-08,
46282,Central,Premium,Mobile,Referral,,2024-09-05,
46283,West,Standard,Desktop,Email,,2024-10-01,2024-12-20
46284,West,Premium,Mobile,Email,SpringPromo,2024-03-21,
46285,West,Standard,Desktop,Email,,2024-07-21,
46286,Central,Premium,Desktop,Referral,SpringPromo,2024-03-30,
46287,Central,Basic,Mobile,Email,Launch2024,2024-01-10,2024-04-27
46288,Central,Basic,Mobile,Organic,,2024-04-19,
46289,Central,Premium,Mobile,Organic,BlackFriday,2024-11-29,
46290,West,Standard,Mobile,Referral,,2024-04-15,2024-05-19
46291,West,Standard,Desktop,Referral,,2024-08-09,2024-09-05
46292,East,Premium,Mobile,Organic,SummerSale,2024-08-25,2024-12-27
46293,Central,Standard,Desktop,Ads,,2024-02-26,2024-07-23
46294,West,Standard,Mobile,Organic,SummerSale,2024-08-25,
46295,West,Premium,Mobile,Email,SummerSale,2024-08-14,
46296,East,Premium,Tablet,Email,BlackFriday,2024-11-25,
46297,East,Basic,Mobile,Ads,Launch2024,2024-01-12,2024-04-12
46298,East,Premium,Tablet,Email,SummerSale,2024-08-16,
46299,West,Premium,Mobile,Organic,,2024-05-25,
46300,West,Premium,Desktop,Email,,2024-11-16,
46301,East,Basic,Mobile,Email,,2024-03-01,
46302,Central,Standard,Mobile,Organic,,2024-01-18,2024-05-14
46303,East,Standard,Mobile,Organic,,2024-06-19,
46304,West,Premium,Mobile,Organic,,2024-02-05,2024-03-01
46305,West,Premium,Mobile,Email,,2024-01-07,
46306,Central,Basic,Mobile,Referral,,2024-02-11,2024-05-16
46307,Central,Basic,Mobile,Referral,,2024-11-03,2025-03-05
46308,West,Basic,Desktop,Referral,BlackFriday,2024-11-30,
46309,West,Standard,Desktop,Organic,,2024-04-16,
46310,West,Premium,Desktop,Ads,SpringPromo,2024-03-27,
46311,Central,Standard,Mobile,Referral,,2024-10-18,
46312,West,Premium,Desktop,Organic,,2024-11-17,
46313,West,Premium,Mobile,Organic,,2024-01-18,
46314,Central,Basic,Mobile,Organic,SummerSale,2024-08-13,
46315,West,Premium,Mobile,Email,,2024-01-04,
46316,Central,Basic,Mobile,Ads,SpringPromo,2024-03-30,
46317,West,Premium,Tablet,Organic,,2024-02-02,
46318,Central,Basic,Mobile,Organic,,2024-11-22,
46319,West,Standard,Mobile,Email,SummerSale,2024-08-21,
46320,East,Basic,Desktop,Ads,Launch2024,2024-01-14,2024-06-07
46321,East,Basic,Mobile,Referral,Launch2024,2024-01-04,
46322,Central,Basic,Mobile,Referral,,2024-09-25,
46323,East,Standard,Tablet,Referral,,2024-08-26,
46324,Central,Premium,Mobile,Referral,SummerSale,2024-08-10,
46325,West,Standard,Mobile,Organic,,2024-11-30,2025-01-25
46326,West,Standard,Desktop,Organic,BlackFriday,2024-11-30,
46327,East,Basic,Mobile,Organic,,2024-05-21,2024-09-02
46328,Central,Basic,Mobile,Organic,SummerSale,2024-08-18,2024-09-04
46329,West,Basic,Mobile,Referral,,2024-02-22,
46330,Central,Basic,Mobile,Referral,Launch2024,2024-01-05,
46331,West,Premium,Tablet,Organic,BlackFriday,2024-11-28,2025-04-17
46332,West,Premium,Mobile,Ads,BlackFriday,2024-11-29,2024-12-15
46333,East,Standard,Desktop,Ads,,2024-11-02,
46334,West,Standard,Mobile,Organic,Launch2024,2024-01-07,
46335,Central,Premium,Mobile,Organic,,2024-06-20,
46336,Central,Basic,Mobile,Ads,,2024-06-27,
46337,West,Premium,Mobile,Ads,Launch2024,2024-01-13,
46338,West,Basic,Mobile,Referral,SpringPromo,2024-03-18,
46339,Central,Basic,Desktop,Email,,2024-08-25,
46340,Central,Standard,Mobile,Referral,,2024-05-21,2024-10-06
46341,Central,Premium,Mobile,Ads,,2024-02-06,
46342,Central,Premium,Desktop,Ads,Launch2024,2024-01-04,
46343,East,Basic,Mobile,Organic,BlackFriday,2024-11-30,
46344,Central,Basic,Mobile,Referral,,2024-02-11,
46345,Central,Standard,Mobile,Referral,,2024-07-12,
46346,West,Premium,Mobile,Ads,,2024-12-12,2025-01-31
46347,West,Premium,Mobile,Ads,BlackFriday,2024-11-29,
46348,East,Premium,Mobile,Organic,,2024-04-05,2024-04-15
46349,East,Standard,Mobile,Ads,SpringPromo,2024-03-27,
46350,West,Basic,Mobile,Organic,,2024-02-20,
46351,East,Premium,Mobile,Email,SummerSale,2024-08-16,2024-12-01
46352,West,Standard,Mobile,Referral,BlackFriday,2024-11-25,
46353,Central,Standard,Mobile,Referral,SpringPromo,2024-03-24,
46354,West,Basic,Tablet,Email,SummerSale,2024-08-23,
46355,West,Premium,Desktop,Email,,2024-10-29,
46356,Central,Standard,Desktop,Email,,2024-02-12,
46357,West,Premium,Mobile,Email,Launch2024,2024-01-14,
46358,West,Standard,Tablet,Ads,,2024-09-22,
46359,East,Standard,Mobile,Organic,Launch2024,2024-01-07,
46360,West,Standard,Mobile,Organic,,2024-09-19,
46361,West,Premium,Mobile,Organic,SummerSale,2024-08-14,
46362,East,Basic,Mobile,Ads,SummerSale,2024-08-23,2024-11-27
46363,West,Standard,Mobile,Referral,,2024-10-26,
46364,West,Premium,Desktop,Ads,BlackFriday,2024-11-30,
46365,East,Standard,Mobile,Referral,,2024-06-24,2024-11-16
46366,West,Premium,Desktop,Organic,SpringPromo,2024-03-21,
46367,East,Basic,Mobile,Referral,BlackFriday,2024-11-25,2024-12-16
46368,Central,Premium,Mobile,Referral,,2024-02-29,
46369,West,Standard,Mobile,Referral,,2024-04-02,
46370,West,Basic,Desktop,Organic,BlackFriday,2024-11-28,2025-03-20
46371,Central,Standard,Mobile,Email,,2024-12-26,
46372,Central,Basic,Desktop,Referral,Launch2024,2024-01-02,2024-05-31
46373,West,Premium,Tablet,Email,SummerSale,2024-08-17,
46374,Central,Premium,Mobile,Referral,,2024-08-28,
46375,West,Basic,Mobile,Organic,Launch2024,2024-01-07,
46376,Central,Premium,Mobile,Referral,,2024-01-12,
46377,East,Premium,Mobile,Ads,SummerSale,2024-08-10,
46378,Central,Basic,Mobile,Referral,Launch2024,2024-01-04,
46379,Central,Basic,Desktop,Organic,BlackFriday,2024-11-27,
46380,Central,Basic,Mobile,Referral,,2024-09-04,
46381,West,Basic,Mobile,Referral,,2024-10-06,2024-11-01
46382,West,Premium,Mobile,Ads,SpringPromo,2024-03-16,
46383,East,Standard,Desktop,Referral,SpringPromo,2024-03-22,2024-05-11
46384,West,Basic,Desktop,Referral,BlackFriday,2024-11-29,
46385,West,Basic,Mobile,Referral,Launch2024,2024-01-04,
46386,West,Premium,Mobile,Email,Launch2024,2024-01-10,
46387,West,Standard,Desktop,Email,SpringPromo,2024-03-27,2024-06-27
46388,West,Standard,Mobile,Ads,,2024-05-05,
46389,West,Premium,Mobile,Organic,SpringPromo,2024-03-29,
46390,Central,Basic,Mobile,Organic,SummerSale,2024-08-13,
46391,West,Premium,Mobile,Referral,SummerSale,2024-08-17,
46392,West,Standard,Mobile,Referral,,2024-09-02,
46393,East,Standard,Mobile,Ads,SummerSale,2024-08-13,2025-01-09
46394,West,Premium,Mobile,Email,BlackFriday,2024-11-29,
46395,West,Standard,Mobile,Email,,2024-10-12,
46396,Central,Standard,Mobile,Email,,2024-06-22,
46397,West,Basic,Mobile,Ads,,2024-04-10,
46398,East,Basic,Mobile,Ads,,2024-10-05,
46399,Central,Basic,Mobile,Email,SpringPromo,2024-03-25,
46400,East,Basic,Desktop,Ads,,2024-02-17,2024-05-26
46401,East,Standard,Mobile,Organic,Launch2024,2024-01-04,
46402,West,Premium,Desktop,Ads,Launch2024,2024-01-09,
46403,West,Standard,Desktop,Ads,Launch2024,2024-01-14,
46404,West,Standard,Mobile,Organic,Launch2024,2024-01-10,
46405,West,Basic,Desktop,Organic,,2024-04-01,
46406,West,Premium,Desktop,Email,,2024-05-20,
46407,West,Standard,Desktop,Referral,,2024-03-08,
46408,East,Standard,Mobile,Referral,BlackFriday,2024-11-28,
46409,East,Standard,Mobile,Organic,BlackFriday,2024-11-24,2025-03-14
46410,Central,Basic,Mobile,Ads,SummerSale,2024-08-10,
46411,West,Premium,Mobile,Referral,SummerSale,2024-08-21,
46412,West,Basic,Desktop,Organic,Launch2024,2024-01-04,2024-02-22
46413,East,Basic,Desktop,Organic,SummerSale,2024-08-19,
46414,East,Basic,Tablet,Email,,2024-12-26,
46415,West,Standard,Desktop,Email,SummerSale,2024-08-21,
46416,Central,Premium,Desktop,Ads,SummerSale,2024-08-18,2024-11-26
46417,West,Premium,Mobile,Ads,BlackFriday,2024-11-27,
46418,West,Standard,Mobile,Email,SpringPromo,2024-03-18,
46419,West,Basic,Mobile,Organic,SpringPromo,2024-03-26,
46420,Central,Standard,Mobile,Organic,,2024-12-02,
46421,West,Premium,Mobile,Ads,SummerSale,2024-08-25,
46422,East,Basic,Mobile,Email,Launch2024,2024-01-13,2024-02-14
46423,Central,Premium,Tablet,Referral,SummerSale,2024-08-15,2024-10-30
46424,Central,Basic,Mobile,Referral,SpringPromo,2024-03-17,
46425,Central,Premium,Mobile,Organic,SummerSale,2024-08-18,2024-11-11
46426,Central,Standard,Tablet,Ads,Launch2024,2024-01-06,
46427,East,Premium,Desktop,Email,SpringPromo,2024-03-16,
46428,West,Premium,Desktop,Ads,BlackFriday,2024-11-27,
46429,Central,Premium,Mobile,Referral,SpringPromo,2024-03-28,2024-07-17
46430,West,Basic,Desktop,Ads,,2024-11-11,
46431,West,Standard,Mobile,Email,SpringPromo,2024-03-15,
46432,Central,Premium,Mobile,Referral,SummerSale,2024-08-21,
46433,West,Basic,Desktop,Email,Launch2024,2024-01-11,2024-04-20
46434,West,Standard,Tablet,Referral,,2024-07-29,
46435,West,Standard,Mobile,Email,,2024-02-07,2024-06-04
46436,Central,Standard,Mobile,Email,,2024-12-28,
46437,West,Basic,Desktop,Ads,SpringPromo,2024-03-28,
46438,West,Premium,Desktop,Organic,,2024-01-24,
46439,West,Standard,Mobile,Ads,,2024-08-30,
46440,Central,Basic,Mobile,Referral,,2024-02-07,2024-04-09
46441,Central,Basic,Desktop,Referral,,2024-11-27,
46442,East,Standard,Mobile,Email,BlackFriday,2024-11-28,
46443,Central,Basic,Mobile,Email,SummerSale,2024-08-10,2024-10-03
46444,West,Basic,Desktop,Ads,SpringPromo,2024-03-22,
46445,Central,Standard,Mobile,Ads,SummerSale,2024-08-15,
46446,Central,Basic,Mobile,Referral,SpringPromo,2024-03-19,
46447,Central,Basic,Desktop,Email,SpringPromo,2024-03-17,2024-07-24
46448,West,Basic,Mobile,Organic,Launch2024,2024-01-07,
46449,Central,Premium,Mobile,Email,,2024-07-17,
46450,West,Standard,Mobile,Organic,,2024-12-07,
46451,East,Basic,Mobile,Ads,Launch2024,2024-01-13,2024-04-13
46452,West,Premium,Mobile,Ads,BlackFriday,2024-11-29,
46453,East,Basic,Mobile,Organic,,2024-09-17,
46454,West,Standard,Mobile,Ads,SummerSale,2024-08-14,
46455,East,Basic,Mobile,Email,,2024-03-27,
46456,Central,Standard,Mobile,Ads,,2024-02-17,
46457,West,Standard,Mobile,Ads,BlackFriday,2024-11-28,
46458,West,Standard,Mobile,Referral,Launch2024,2024-01-14,
46459,West,Basic,Mobile,Organic,SummerSale,2024-08-25,
46460,Central,Standard,Mobile,Email,,2024-05-23,
46461,West,Basic,Desktop,Organic,,2024-05-06,
46462,East,Basic,Mobile,Referral,BlackFriday,2024-11-24,
46463,Central,Standard,Desktop,Referral,Launch2024,2024-01-12,
46464,West,Premium,Mobile,Referral,,2024-04-05,
46465,West,Premium,Desktop,Organic,Launch2024,2024-01-14,2024-04-29
46466,West,Standard,Desktop,Ads,Launch2024,2024-01-15,
46467,West,Premium,Desktop,Organic,,2024-07-23,
46468,West,Basic,Desktop,Email,SpringPromo,2024-03-25,
46469,West,Standard,Tablet,Referral,SummerSale,2024-08-21,
46470,Central,Basic,Desktop,Ads,SummerSale,2024-08-15,
46471,Central,Standard,Mobile,Ads,SpringPromo,2024-03-20,
46472,West,Standard,Mobile,Ads,,2024-02-16,2024-05-21
46473,East,Standard,Mobile,Organic,,2024-08-11,2024-11-14
46474,West,Basic,Mobile,Organic,,2024-01-24,
46475,West,Standard,Tablet,Organic,BlackFriday,2024-11-28,2025-01-31
46476,West,Standard,Mobile,Ads,,2024-08-08,
46477,West,Premium,Desktop,Email,SpringPromo,2024-03-21,
46478,West,Standard,Desktop,Email,Launch2024,2024-01-10,
46479,Central,Standard,Desktop,Email,,2024-05-13,2024-06-25
46480,West,Standard,Mobile,Referral,BlackFriday,2024-11-25,
46481,Central,Premium,Mobile,Referral,BlackFriday,2024-11-27,2025-01-13
46482,East,Standard,Mobile,Email,BlackFriday,2024-11-26,
46483,West,Premium,Desktop,Organic,BlackFriday,2024-11-24,
46484,West,Premium,Mobile,Email,SummerSale,2024-08-24,
46485,West,Basic,Mobile,Email,BlackFriday,2024-11-25,
46486,Central,Premium,Mobile,Email,SummerSale,2024-08-19,
46487,Central,Premium,Mobile,Organic,BlackFriday,2024-11-30,
46488,East,Basic,Mobile,Email,,2024-01-12,2024-04-01
46489,West,Standard,Desktop,Organic,SummerSale,2024-08-13,
46490,Central,Basic,Desktop,Ads,SpringPromo,2024-03-21,
46491,Central,Standard,Mobile,Email,SpringPromo,2024-03-28,
46492,Central,Standard,Tablet,Organic,BlackFriday,2024-11-25,
46493,East,Premium,Mobile,Organic,BlackFriday,2024-11-24,2025-03-19
46494,West,Basic,Desktop,Referral,SummerSale,2024-08-24,
46495,Central,Premium,Mobile,Email,,2024-04-27,2024-06-30
46496,Central,Premium,Mobile,Organic,BlackFriday,2024-11-27,2025-01-30
46497,Central,Standard,Desktop,Referral,Launch2024,2024-01-08,
46498,Central,Basic,Mobile,Email,BlackFriday,2024-11-26,
46499,East,Basic,Mobile,Email,,2024-10-18,
46500,Central,Basic,Mobile,Organic,,2024-02-08,
46501,West,Standard,Desktop,Organic,,2024-07-27,2024-11-02
46502,West,Premium,Desktop,Ads,SummerSale,2024-08-15,
46503,Central,Standard,Desktop,Organic,SpringPromo,2024-03-27,
46504,East,Standard,Mobile,Ads,,2024-05-17,2024-08-01
46505,West,Premium,Desktop,Ads,BlackFriday,2024-11-25,2025-01-15
46506,Central,Premium,Mobile,Organic,SpringPromo,2024-03-15,
46507,Central,Premium,Mobile,Referral,,2024-10-07,2025-01-30
46508,Central,Premium,Mobile,Referral,Launch2024,2024-01-04,
46509,West,Premium,Mobile,Organic,,2024-11-09,
46510,East,Basic,Mobile,Referral,BlackFriday,2024-11-27,2025-03-22
46511,Central,Standard,Mobile,Referral,BlackFriday,2024-11-30,
46512,West,Premium,Desktop,Ads,SpringPromo,2024-03-22,
46513,West,Standard,Mobile,Referral,,2024-04-26,
46514,Central,Basic,Desktop,Ads,BlackFriday,2024-11-25,
46515,West,Standard,Mobile,Organic,SpringPromo,2024-03-28,
46516,East,Basic,Mobile,Referral,,2024-12-25,2025-05-10
46517,East,Basic,Mobile,Email,,2024-10-10,
46518,West,Basic,Mobile,Email,Launch2024,2024-01-02,
46519,East,Basic,Desktop,Referral,SpringPromo,2024-03-27,2024-08-04
46520,Central,Premium,Mobile,Ads,Launch2024,2024-01-06,2024-05-03
46521,Central,Basic,Mobile,Organic,SpringPromo,2024-03-25,
46522,Central,Standard,Desktop,Organic,SummerSale,2024-08-22,
46523,West,Premium,Mobile,Email,BlackFriday,2024-11-27,2025-01-20
46524,West,Basic,Tablet,Email,Launch2024,2024-01-11,
46525,Central,Basic,Mobile,Referral,SummerSale,2024-08-15,
46526,West,Standard,Mobile,Referral,,2024-08-16,2024-09-22
46527,West,Premium,Desktop,Referral,,2024-10-28,
46528,West,Premium,Desktop,Organic,BlackFriday,2024-11-24,
46529,West,Basic,Desktop,Email,SpringPromo,2024-03-18,
46530,East,Basic,Desktop,Email,SpringPromo,2024-03-30,2024-07-29
46531,Central,Standard,Mobile,Referral,,2024-02-28,
46532,West,Standard,Desktop,Organic,Launch2024,2024-01-15,
46533,West,Premium,Tablet,Ads,SummerSale,2024-08-15,2024-09-09
46534,East,Standard,Desktop,Ads,,2024-02-04,2024-05-24
46535,West,Basic,Mobile,Email,,2024-05-20,
46536,Central,Premium,Tablet,Referral,Launch2024,2024-01-01,
46537,West,Premium,Mobile,Organic,SummerSale,2024-08-17,
46538,West,Premium,Mobile,Referral,,2024-05-02,
46539,Central,Standard,Tablet,Referral,,2024-08-29,
46540,West,Premium,Mobile,Email,Launch2024,2024-01-04,
46541,West,Standard,Desktop,Organic,SummerSale,2024-08-18,
46542,West,Standard,Desktop,Organic,SpringPromo,2024-03-15,
46543,Central,Premium,Mobile,Email,,2024-07-11,
46544,West,Premium,Mobile,Email,Launch2024,2024-01-08,
46545,West,Premium,Mobile,Email,BlackFriday,2024-11-26,
46546,Central,Premium,Mobile,Email,,2024-11-16,
46547,East,Basic,Mobile,Email,BlackFriday,2024-11-29,2024-12-21
46548,Central,Premium,Mobile,Referral,BlackFriday,2024-11-27,
46549,Central,Basic,Mobile,Ads,,2024-01-19,
46550,West,Premium,Tablet,Ads,Launch2024,2024-01-06,2024-03-18
46551,Central,Basic,Mobile,Referral,,2024-06-26,2024-07-06
46552,East,Basic,Mobile,Referral,,2024-02-13,2024-06-17
46553,West,Standard,Mobile,Email,,2024-10-07,
46554,Central,Basic,Mobile,Organic,,2024-03-03,
46555,Central,Premium,Desktop,Organic,SummerSale,2024-08-14,
46556,East,Basic,Mobile,Referral,,2024-07-28,
46557,East,Basic,Mobile,Email,,2024-08-09,2024-11-27
46558,West,Standard,Mobile,Email,Launch2024,2024-01-05,
46559,West,Premium,Tablet,Referral,BlackFriday,2024-11-29,
46560,West,Standard,Desktop,Ads,SummerSale,2024-08-16,2024-09-26
46561,East,Basic,Desktop,Email,SummerSale,2024-08-15,
46562,Central,Standard,Mobile,Email,SpringPromo,2024-03-26,
46563,Central,Premium,Mobile,Referral,SummerSale,2024-08-25,
46564,Central,Standard,Mobile,Organic,,2024-09-09,
46565,Central,Premium,Mobile,Ads,BlackFriday,2024-11-27,
46566,East,Basic,Mobile,Organic,,2024-02-17,
46567,Central,Standard,Mobile,Ads,Launch2024,2024-01-08,
46568,West,Premium,Tablet,Organic,BlackFriday,2024-11-30,
46569,Central,Basic,Tablet,Organic,SummerSale,2024-08-23,2024-12-16
46570,Central,Basic,Tablet,Email,Launch2024,2024-01-10,2024-03-21
46571,West,Standard,Mobile,Email,SummerSale,2024-08-24,
46572,West,Premium,Mobile,Organic,SpringPromo,2024-03-15,
46573,Central,Standard,Mobile,Email,,2024-09-26,
46574,West,Standard,Desktop,Ads,,2024-10-23,
46575,Central,Standard,Mobile,Organic,SummerSale,2024-08-19,
46576,West,Premium,Desktop,Referral,,2024-02-10,
46577,West,Standard,Mobile,Referral,Launch2024,2024-01-01,
46578,Central,Standard,Mobile,Referral,SummerSale,2024-08-19,
46579,Central,Premium,Desktop,Referral,,2024-06-11,
46580,West,Premium,Mobile,Email,,2024-10-11,
46581,West,Premium,Mobile,Email,BlackFriday,2024-11-26,
46582,East,Basic,Mobile,Ads,Launch2024,2024-01-01,
46583,West,Basic,Desktop,Organic,SpringPromo,2024-03-25,2024-07-22
46584,West,Premium,Mobile,Email,SpringPromo,2024-03-20,
46585,Central,Basic,Mobile,Ads,,2024-07-29,2024-12-08
46586,Central,Standard,Mobile,Ads,,2024-08-10,
46587,Central,Standard,Mobile,Ads,BlackFriday,2024-11-26,
46588,Central,Basic,Mobile,Email,,2024-08-11,
46589,West,Premium,Mobile,Email,,2024-09-26,
46590,Central,Standard,Desktop,Organic,SummerSale,2024-08-17,
46591,West,Premium,Desktop,Ads,Launch2024,2024-01-15,2024-05-21
46592,West,Premium,Desktop,Ads,BlackFriday,2024-11-26,2025-03-17
46593,Central,Basic,Desktop,Referral,SummerSale,2024-08-20,
46594,Central,Basic,Mobile,Referral,,2024-04-03,2024-08-09
46595,West,Premium,Mobile,Ads,,2024-11-16,
46596,West,Basic,Desktop,Ads,,2024-08-08,
46597,Central,Basic,Mobile,Referral,,2024-12-03,2025-02-01
46598,East,Standard,Desktop,Ads,SpringPromo,2024-03-27,2024-07-03
46599,Central,Premium,Desktop,Referral,,2024-03-02,
46600,West,Premium,Mobile,Organic,BlackFriday,2024-11-30,
46601,West,Premium,Desktop,Organic,Launch2024,2024-01-13,
46602,East,Standard,Desktop,Ads,SummerSale,2024-08-17,2024-11-29
46603,Central,Standard,Desktop,Organic,,2024-01-30,
46604,West,Premium,Tablet,Organic,Launch2024,2024-01-08,
46605,Central,Basic,Desktop,Ads,SpringPromo,2024-03-26,
46606,East,Basic,Desktop,Organic,,2024-02-09,
46607,East,Basic,Desktop,Referral,SummerSale,2024-08-12,2024-11-03
46608,West,Standard,Desktop,Ads,,2024-01-08,
46609,Central,Basic,Tablet,Organic,SummerSale,2024-08-16,
46610,Central,Premium,Mobile,Referral,BlackFriday,2024-11-27,
46611,West,Premium,Mobile,Referral,SummerSale,2024-08-10,
46612,West,Premium,Tablet,Ads,SummerSale,2024-08-20,
46613,West,Standard,Mobile,Referral,,2024-07-22,
46614,West,Standard,Mobile,Ads,SpringPromo,2024-03-29,
46615,West,Standard,Mobile,Email,,2024-02-20,
46616,West,Premium,Tablet,Ads,,2024-08-10,
46617,Central,Standard,Mobile,Organic,SpringPromo,2024-03-28,2024-06-13
46618,West,Basic,Desktop,Organic,,2024-09-10,
46619,East,Standard,Mobile,Referral,,2024-10-08,2024-10-26
46620,Central,Standard,Mobile,Ads,Launch2024,2024-01-13,
46621,Central,Standard,Mobile,Referral,SpringPromo,2024-03-27,
